date,value_mean,value_std,value_min,value_max,hourly_count,locationId,location,parameter,unit,latitude,longitude,country,city
2022-07-07,43.43958333333333,31.733821825379426,8.05,146.74,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-08,52.26208333333333,36.1615168952668,7.02,141.61,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-09,43.802083333333336,46.17886284580732,12.06,243.67,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-10,47.08166666666667,35.43592621431909,11.13,176.3,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-11,49.76208333333333,36.85750728545138,13.13,154.11,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-12,50.000416666666666,36.658020117694235,9.56,162.83,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-13,60.623333333333335,43.68044639311106,16.33,205.48,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-14,44.06833333333333,22.781265122457754,13.16,116.8,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-15,43.35,29.59171417518909,10.45,148.46,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-16,54.19625,54.600310145042066,12.23,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-17,44.33166666666667,19.38276995206033,18.28,83.55,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-18,55.02791666666667,37.43468967579655,11.33,164.34,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-19,51.35458333333333,31.612477445679943,12.79,145.7,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-20,48.157916666666665,22.906628427287092,12.37,113.17,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-21,35.59458333333333,22.532246453774267,12.94,116.57,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-22,57.14125000000001,56.439178137215535,11.15,262.37,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-23,47.459583333333335,32.681967169674934,13.2,170.21,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-24,32.88625,18.18840596129973,7.64,69.01,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-25,51.20083333333333,32.37475357188962,7.45,125.04,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-26,39.60375,23.564291484196467,12.0,104.81,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-27,60.07916666666667,52.32245572589657,10.68,202.93,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-28,53.165,41.98900508259379,13.18,201.44,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-29,62.43208333333334,65.8109680286069,11.35,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-30,45.275416666666665,29.229248005196357,12.28,113.84,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-07-31,57.947916666666664,55.69772877885765,19.9,285.12,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-01,45.51,27.707212999035335,4.92,125.11,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-02,54.048750000000005,38.25193502493924,18.44,193.55,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-03,41.46875,20.432596573059218,13.87,91.53,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-04,45.03208333333333,25.437799327014304,15.73,114.7,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-05,49.45583333333334,28.98463969770536,15.27,157.51,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-06,42.696666666666665,26.142546974593746,5.16,130.14,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-07,42.47208333333334,30.152076571240844,14.1,112.77,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-08,45.7425,29.00372138791548,13.33,133.29,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-09,52.8825,43.07064240241283,17.36,226.19,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-10,38.44916666666666,23.24974032892236,15.76,127.66,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-11,48.56625,36.55428171108063,16.42,169.22,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-12,39.45291666666667,19.683736716466935,9.0,85.78,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-13,34.66291666666667,15.283446993160725,14.76,70.56,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-14,46.21416666666667,33.198923360838684,15.28,132.15,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-15,41.59625,26.869694228531564,10.93,116.02,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-16,50.515416666666674,34.151369821551896,7.12,142.01,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-17,43.315,27.036671071134023,10.65,130.16,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-18,49.8775,35.63860220871891,17.62,158.69,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-19,38.995,20.14095546285036,5.64,92.1,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-20,35.73666666666667,16.621462203942873,14.44,82.68,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-21,38.93083333333333,26.332748979940924,9.83,110.69,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-22,52.364583333333336,44.9022228537758,12.03,188.46,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-23,41.467083333333335,24.716371528967823,11.37,98.4,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-24,38.189166666666665,20.891763910100135,9.23,98.4,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-25,45.492916666666666,26.316626333137215,12.46,114.68,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-26,49.20708333333334,34.95407838108473,8.4,128.85,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-27,35.03333333333334,19.650034996465497,11.35,83.65,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-28,33.89666666666667,18.80326605919178,9.57,73.72,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-29,51.51916666666667,29.978577266567143,18.84,144.56,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-30,51.810833333333335,40.26124017147171,17.16,186.71,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-08-31,48.82458333333333,31.69364563649761,11.04,127.22,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-01,38.540416666666665,23.76742024360725,7.04,120.48,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-02,43.354166666666664,24.272264170674614,13.97,121.82,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-03,31.342083333333335,21.987996523630535,8.51,113.31,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-04,32.8275,16.760696325163458,15.86,87.57,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-05,48.70666666666667,44.00256224423722,9.93,195.54,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-06,53.815,46.09423919489854,8.45,218.04,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-07,50.16458333333333,37.11811792211062,5.63,162.01,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-08,39.19416666666667,22.347917890890216,4.83,84.58,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-09,39.11083333333333,27.431695871852277,11.06,114.87,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-10,37.90875,20.73762476703301,9.37,83.87,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-11,38.057916666666664,19.855840227076474,18.59,101.37,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-12,51.97333333333333,58.636700976856424,13.01,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-13,43.22291666666666,21.878810968241805,15.91,89.11,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-14,46.66625,34.91048824742949,13.67,180.95,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-15,44.98666666666667,21.58284013761389,20.74,91.93,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-16,46.35708333333333,27.59135993924731,18.97,102.83,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-17,36.90333333333333,18.684914553833476,13.9,88.12,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-18,40.831250000000004,20.929221991086383,12.0,86.43,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-19,56.486250000000005,49.58293112795098,15.77,238.88,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-20,33.657916666666665,21.27650735050825,6.36,93.85,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-21,54.475833333333334,29.6866744980576,9.94,132.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-22,43.990833333333335,27.590401436899672,14.0,132.71,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-23,51.41291666666667,30.22357235513031,19.21,131.2,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-24,33.257083333333334,21.295697560809064,13.26,111.49,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-25,50.680416666666666,29.513732909505418,15.44,128.59,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-26,43.99333333333333,19.153556978471034,19.03,80.9,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-27,38.645833333333336,16.37362829745406,15.19,85.11,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-28,50.63,36.812343983577264,12.15,160.37,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-29,65.215,63.26010096350657,13.3,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-09-30,43.97541666666667,36.27078066782715,8.55,160.87,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-01,53.785,43.7688053496909,12.32,230.36,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-02,50.344166666666666,40.28515315215709,13.1,213.57,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-03,51.11416666666667,25.870879199975214,10.96,110.83,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-04,67.47041666666667,55.77739938745384,15.97,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-05,68.79875,55.22159661900563,20.22,224.96,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-06,58.566250000000004,43.042358591882184,14.73,212.9,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-07,67.54458333333334,61.40611915260611,15.22,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-08,54.73791666666667,52.43147983873534,16.8,278.35,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-09,44.30166666666667,25.84252169460697,9.29,98.63,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-10,56.637499999999996,38.19488996665939,16.88,155.13,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-11,64.78583333333333,60.65363080401819,12.66,241.05,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-12,55.60958333333334,38.37189069450468,22.53,178.65,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-13,61.10916666666666,58.809822302701804,10.7,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-14,55.276250000000005,39.11684534409585,15.33,174.37,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-15,44.08416666666667,19.023799720274113,10.74,74.95,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-16,62.814166666666665,35.30179117473967,18.57,162.64,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-17,66.22333333333333,33.29135384119592,21.36,130.73,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-18,51.7075,31.83872501953502,18.6,164.62,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-19,45.290416666666665,20.501510968529946,16.14,91.35,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-20,63.20041666666666,59.94561712804631,9.62,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-21,52.487500000000004,36.15388273694157,15.14,148.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-22,48.2525,30.181078329483768,10.87,137.82,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-23,59.242916666666666,48.64075599018894,16.89,239.93,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-24,49.609166666666674,15.509816783787835,24.81,76.4,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-25,71.75875,49.596337988281206,15.31,176.26,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-26,54.74458333333334,56.85107042540618,16.84,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-27,54.88375,32.20880905867618,17.44,166.33,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-28,48.09916666666666,23.859370215943446,20.68,107.22,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-29,53.92458333333334,55.28149591973058,16.26,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-30,57.187916666666666,35.03619792494945,12.86,148.12,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-10-31,62.12916666666666,60.881329251661995,15.2,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-01,95.09291666666667,66.45894531861244,21.28,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-02,100.04708333333333,70.01829993584388,32.5,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-03,92.81458333333335,53.45000540766774,33.58,255.26,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-04,78.67083333333333,60.646006565303544,25.4,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-05,97.14083333333333,64.36540144847376,29.72,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-06,90.58333333333333,59.84811861244492,21.0,239.76,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-07,97.88791666666667,50.350861913884,32.21,201.82,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-08,81.02333333333333,45.11536773425549,21.72,176.82,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-09,102.79041666666667,73.71414149497083,23.97,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-10,100.00875,74.50605223811483,14.27,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-11,108.3,83.49905237681496,31.12,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-12,98.27166666666666,58.814540103075124,39.45,256.24,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-13,80.67875,56.36970635032384,31.08,275.23,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-14,84.2475,42.51257105640739,27.68,172.97,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-15,112.46583333333335,72.61572304988756,15.23,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-16,77.40416666666667,33.04201158691984,34.29,150.92,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-17,89.98125,54.326552664940216,42.81,275.86,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-18,87.18583333333333,46.60703668804293,35.24,188.49,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-19,93.76583333333333,65.38663544584271,20.73,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-20,80.19250000000001,39.312311187076816,18.39,164.02,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-21,101.37333333333333,68.08542771156445,24.3,289.42,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-22,92.69958333333334,65.4435978520347,18.17,287.71,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-23,91.71749999999999,62.061072602789395,20.82,243.05,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-24,90.805,64.59754316232697,30.0,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-25,89.105,55.74126743851608,22.61,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-26,83.28041666666667,61.02441816897822,27.31,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-27,83.99541666666667,49.04752672744784,14.33,196.86,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-28,92.48541666666667,57.272902385377044,24.42,208.71,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-29,85.95208333333333,58.736622897337725,22.6,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-11-30,69.83,38.68413122580954,13.92,158.41,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-01,86.4225,65.14406044198937,21.52,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-02,85.51541666666667,72.94622384833833,17.33,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-03,74.44333333333334,38.499124853595745,16.18,148.09,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-04,59.35583333333333,55.61042386777522,20.34,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-05,67.71916666666667,37.89885714884297,10.32,165.87,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-06,77.87291666666667,54.966374897604965,31.04,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-07,68.22041666666667,28.902649115709043,24.2,128.16,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-08,73.71416666666667,49.7931868848031,17.9,184.6,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-09,59.62041666666667,33.17686235120818,9.35,126.31,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-10,57.415416666666665,29.31019038983551,15.45,133.73,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-11,63.48416666666666,54.292814955545474,15.52,265.45,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-12,81.18583333333333,45.29450968904527,20.18,170.62,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-13,87.65958333333333,67.17534689343721,18.5,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-14,71.40291666666667,42.60246813417256,17.65,173.23,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-15,80.06666666666666,54.89853840350013,20.16,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-16,81.18583333333333,61.534157422606704,15.67,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-17,56.562916666666666,32.05711960251802,14.84,160.31,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-18,85.05541666666666,49.64697197116656,11.48,218.37,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-19,77.53833333333334,37.88042073898228,34.7,224.33,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-20,72.11041666666667,35.37427848140101,26.75,140.97,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-21,68.01791666666666,60.787379480996435,20.64,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-22,72.865,42.24550873993177,19.71,161.23,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-23,74.3875,60.587709634014494,15.22,279.38,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-24,41.477916666666665,18.14708743648788,16.1,83.51,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-25,72.27,45.135545907276075,27.12,206.91,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-26,59.905,39.05679888483482,23.02,162.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-27,87.94708333333334,69.09486984537473,21.8,236.3,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-28,76.97541666666666,53.660636368487225,15.17,227.14,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-29,84.68916666666667,59.075932781954194,27.45,287.93,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-30,62.66958333333333,36.824385172017486,12.46,149.62,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2022-12-31,59.055416666666666,37.679200579903224,18.84,168.42,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2023-01-01,105.36458333333333,63.69610785864847,19.24,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2023-01-02,108.89416666666666,73.77631356169556,15.67,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2023-01-03,80.05624999999999,46.39914221588116,21.05,193.77,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2023-01-04,88.00833333333333,50.722836522887164,27.97,255.98,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2023-01-05,83.53916666666667,59.610560701116114,30.49,290.0,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2023-01-06,74.07083333333334,46.78775675199719,25.45,221.18,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2023-01-07,71.1425,40.436460866293736,17.51,163.93,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2023-01-08,84.125,57.19525261539746,10.19,256.28,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
2023-01-09,81.96249999999999,59.09329405418108,19.06,269.21,24,4902926,Sputnik-4,pm25,µg/m³,41.204655,69.232522,UZ,Tashkent
